fold_id,params,vol_threshold,direction_threshold,coverage,validation_macro_f1,test_accuracy,test_macro_f1,test_precision_macro,test_recall_macro,test_f1_bull,test_f1_bear,test_precision_bull,test_recall_bull,test_bull_prediction_rate
1,"{""colsample_bytree"": 0.7, ""gamma"": 1, ""learning_rate"": 0.02, ""max_depth"": 2, ""min_child_weight"": 30, ""n_estimators"": 300, ""reg_alpha"": 0, ""reg_lambda"": 3.0, ""subsample"": 0.8}",0.325,0.425,0.2713936430317848,0.4842680777873234,0.5555555555555556,0.4515712632422327,0.5170408981555734,0.5077953044754219,0.6903765690376569,0.2127659574468085,0.5689655172413793,0.8776595744680851,0.8708708708708709
1,"{""colsample_bytree"": 0.7, ""gamma"": 1, ""learning_rate"": 0.02, ""max_depth"": 2, ""min_child_weight"": 30, ""n_estimators"": 300, ""reg_alpha"": 0.1, ""reg_lambda"": 1.0, ""subsample"": 0.8}",0.325,0.475,0.2713936430317848,0.4797371232582234,0.5675675675675675,0.5675636678450329,0.5777116402116402,0.5775862068965517,0.5662650602409639,0.5688622754491018,0.6527777777777778,0.5,0.43243243243243246
1,"{""colsample_bytree"": 0.7, ""gamma"": 1, ""learning_rate"": 0.02, ""max_depth"": 2, ""min_child_weight"": 30, ""n_estimators"": 300, ""reg_alpha"": 0.1, ""reg_lambda"": 3.0, ""subsample"": 0.8}",0.325,0.425,0.2713936430317848,0.48719709777402087,0.5645645645645646,0.4677872692201709,0.5374564459930313,0.5181401320616288,0.6947368421052632,0.24083769633507854,0.5749128919860628,0.8776595744680851,0.8618618618618619
1,"{""colsample_bytree"": 0.85, ""gamma"": 1, ""learning_rate"": 0.02, ""max_depth"": 2, ""min_child_weight"": 15, ""n_estimators"": 300, ""reg_alpha"": 0, ""reg_lambda"": 1.0, ""subsample"": 0.8}",0.325,0.45,0.2713936430317848,0.5216923796166433,0.5975975975975976,0.57609439124487,0.585699919549477,0.5781548055759355,0.6715686274509803,0.4806201550387597,0.6227272727272727,0.7287234042553191,0.6606606606606606
1,"{""colsample_bytree"": 0.85, ""gamma"": 1, ""learning_rate"": 0.02, ""max_depth"": 2, ""min_child_weight"": 15, ""n_estimators"": 300, ""reg_alpha"": 0, ""reg_lambda"": 3.0, ""subsample"": 0.8}",0.325,0.475,0.2713936430317848,0.5143858628933256,0.5465465465465466,0.5461372518932386,0.5512504530627039,0.5518708730741012,0.5597667638483965,0.5325077399380805,0.6193548387096774,0.5106382978723404,0.46546546546546547
1,"{""colsample_bytree"": 0.85, ""gamma"": 1, ""learning_rate"": 0.02, ""max_depth"": 2, ""min_child_weight"": 15, ""n_estimators"": 300, ""reg_alpha"": 0.1, ""reg_lambda"": 1.0, ""subsample"": 0.8}",0.325,0.45,0.2713936430317848,0.5118978139814071,0.6066066066066066,0.5884195529724783,0.5959400867165944,0.5892883345561262,0.674937965260546,0.5019011406844106,0.6325581395348837,0.723404255319149,0.6456456456456456
1,"{""colsample_bytree"": 0.85, ""gamma"": 1, ""learning_rate"": 0.02, ""max_depth"": 2, ""min_child_weight"": 15, ""n_estimators"": 300, ""reg_alpha"": 0.1, ""reg_lambda"": 3.0, ""subsample"": 0.8}",0.325,0.475,0.2713936430317848,0.5142235031664487,0.5525525525525525,0.5522941574554479,0.5581699346405229,0.5587674247982392,0.5630498533724341,0.5415384615384615,0.6274509803921569,0.5106382978723404,0.4594594594594595
1,"{""colsample_bytree"": 0.85, ""gamma"": 1, ""learning_rate"": 0.02, ""max_depth"": 2, ""min_child_weight"": 30, ""n_estimators"": 300, ""reg_alpha"": 0, ""reg_lambda"": 1.0, ""subsample"": 0.8}",0.325,0.425,0.2713936430317848,0.48104739215519443,0.5585585585585585,0.46377986394855897,0.5255482456140351,0.5128209831254585,0.6892177589852009,0.23834196891191708,0.5719298245614035,0.8670212765957447,0.8558558558558559
1,"{""colsample_bytree"": 0.85, ""gamma"": 1, ""learning_rate"": 0.02, ""max_depth"": 2, ""min_child_weight"": 30, ""n_estimators"": 300, ""reg_alpha"": 0, ""reg_lambda"": 3.0, ""subsample"": 0.8}",0.325,0.425,0.2713936430317848,0.49304877185531254,0.5765765765765766,0.4791853848457622,0.5633847121736395,0.5295671313279531,0.7044025157232704,0.25396825396825395,0.5813148788927336,0.8936170212765957,0.8678678678678678
1,"{""colsample_bytree"": 0.85, ""gamma"": 1, ""learning_rate"": 0.02, ""max_depth"": 2, ""min_child_weight"": 30, ""n_estimators"": 300, ""reg_alpha"": 0.1, ""reg_lambda"": 1.0, ""subsample"": 0.8}",0.325,0.425,0.2713936430317848,0.48456667531674286,0.5765765765765766,0.48878000979911806,0.5615194346289754,0.5319332355099046,0.7006369426751592,0.27692307692307694,0.5830388692579506,0.8776595744680851,0.8498498498498499
1,"{""colsample_bytree"": 0.85, ""gamma"": 1, ""learning_rate"": 0.02, ""max_depth"": 2, ""min_child_weight"": 30, ""n_estimators"": 300, ""reg_alpha"": 0.1, ""reg_lambda"": 3.0, ""subsample"": 0.8}",0.325,0.425,0.2713936430317848,0.48401533615541403,0.5885885885885885,0.5002574242241672,0.5864035087719298,0.5433602347762289,0.7103594080338267,0.29015544041450775,0.5894736842105263,0.8936170212765957,0.8558558558558559
1,"{""colsample_bytree"": 0.7, ""gamma"": 1, ""learning_rate"": 0.01, ""max_depth"": 3, ""min_child_weight"": 15, ""n_estimators"": 300, ""reg_alpha"": 0, ""reg_lambda"": 1.0, ""subsample"": 0.8}",0.325,0.45,0.2713936430317848,0.5044684567575253,0.5825825825825826,0.5751654383082614,0.5752314814814815,0.5751100513573001,0.6312997347480106,0.5190311418685121,0.6296296296296297,0.6329787234042553,0.5675675675675675
1,"{""colsample_bytree"": 0.7, ""gamma"": 1, ""learning_rate"": 0.01, ""max_depth"": 3, ""min_child_weight"": 15, ""n_estimators"": 300, ""reg_alpha"": 0, ""reg_lambda"": 3.0, ""subsample"": 0.8}",0.325,0.475,0.2713936430317848,0.4890138643029731,0.5375375375375375,0.5375333670009379,0.5471230158730158,0.5470469552457814,0.536144578313253,0.5389221556886228,0.6180555555555556,0.4734042553191489,0.43243243243243246
1,"{""colsample_bytree"": 0.7, ""gamma"": 1, ""learning_rate"": 0.01, ""max_depth"": 3, ""min_child_weight"": 15, ""n_estimators"": 300, ""reg_alpha"": 0.1, ""reg_lambda"": 1.0, ""subsample"": 0.8}",0.325,0.45,0.2713936430317848,0.4992690769217648,0.5765765765765766,0.5675922088686283,0.5680236861584012,0.5674247982391782,0.6299212598425197,0.5052631578947369,0.6217616580310881,0.6382978723404256,0.5795795795795796
1,"{""colsample_bytree"": 0.7, ""gamma"": 1, ""learning_rate"": 0.01, ""max_depth"": 3, ""min_child_weight"": 15, ""n_estimators"": 300, ""reg_alpha"": 0.1, ""reg_lambda"": 3.0, ""subsample"": 0.8}",0.325,0.45,0.2713936430317848,0.5019054416180768,0.5885885885885885,0.581938144329897,0.5818804483188045,0.5820066030814379,0.6346666666666667,0.5292096219931272,0.6363636363636364,0.6329787234042553,0.5615615615615616
1,"{""colsample_bytree"": 0.7, ""gamma"": 1, ""learning_rate"": 0.01, ""max_depth"": 3, ""min_child_weight"": 30, ""n_estimators"": 300, ""reg_alpha"": 0, ""reg_lambda"": 1.0, ""subsample"": 0.8}",0.325,0.425,0.2713936430317848,0.47275696737933837,0.5315315315315315,0.4575187969924812,0.4875430539609644,0.49203961848862804,0.6578947368421053,0.2571428571428571,0.5597014925373134,0.7978723404255319,0.8048048048048048
1,"{""colsample_bytree"": 0.7, ""gamma"": 1, ""learning_rate"": 0.01, ""max_depth"": 3, ""min_child_weight"": 30, ""n_estimators"": 300, ""reg_alpha"": 0, ""reg_lambda"": 3.0, ""subsample"": 0.8}",0.325,0.45,0.2713936430317848,0.48313192221477785,0.5735735735735735,0.569344262295082,0.569445451250453,0.5702861335289802,0.6120218579234973,0.5266666666666666,0.6292134831460674,0.5957446808510638,0.5345345345345346
1,"{""colsample_bytree"": 0.7, ""gamma"": 1, ""learning_rate"": 0.01, ""max_depth"": 3, ""min_child_weight"": 30, ""n_estimators"": 300, ""reg_alpha"": 0.1, ""reg_lambda"": 1.0, ""subsample"": 0.8}",0.325,0.45,0.2713936430317848,0.481351733022818,0.5885885885885885,0.5831604915711088,0.5830054644808743,0.5835840058694057,0.6307277628032345,0.535593220338983,0.639344262295082,0.6223404255319149,0.5495495495495496
