timestamp,corr_sol_btc_168h,corr_sol_eth_168h,beta_sol_btc_168h,beta_sol_eth_168h
2024-02-07 07:00:00+00:00,0.8203606108150172,0.7771054210857187,1.6841221025027153,1.5108468915654933
2024-02-07 08:00:00+00:00,0.8195214456926309,0.7771514444461268,1.681455227692964,1.5095142979275615
2024-02-07 09:00:00+00:00,0.8147305141366477,0.769807379796719,1.6614830719004148,1.5125777099983944
2024-02-07 10:00:00+00:00,0.8125295471709058,0.7635740482333211,1.6403323388095132,1.5127518661535646
2024-02-07 11:00:00+00:00,0.8091898594988448,0.7582114708416604,1.6255050407251201,1.4957147515694003
2024-02-07 12:00:00+00:00,0.8106821381357422,0.7579832989349569,1.6254055648245194,1.4897499386192679
2024-02-07 13:00:00+00:00,0.8118340025692756,0.7592307068468488,1.6332462319235213,1.4960030243306448
2024-02-07 14:00:00+00:00,0.8086421370724701,0.7588179133418168,1.6252173429781596,1.493995287245888
2024-02-07 15:00:00+00:00,0.8004326339233893,0.7499916775342919,1.6309321021582437,1.4834797559120452
2024-02-07 16:00:00+00:00,0.8061191912514863,0.7635223430152132,1.6478857569284364,1.488911618786618
2024-02-07 17:00:00+00:00,0.7989274768586401,0.7693753375456551,1.6123597510719305,1.4759171129691058
2024-02-07 18:00:00+00:00,0.7956481085543247,0.7661538757517221,1.6006662269973182,1.467100166877808
2024-02-07 19:00:00+00:00,0.7948072396785374,0.7644061598681045,1.6037353592011239,1.4716498772701334
2024-02-07 20:00:00+00:00,0.7704497322210634,0.7434526398765676,1.5658297783109925,1.4268742377552541
2024-02-07 21:00:00+00:00,0.7515212638039634,0.6926311171106764,1.573011817979122,1.3690369693491824
2024-02-07 22:00:00+00:00,0.749943177143997,0.6889202888217464,1.5745556863251071,1.3617451262090534
2024-02-07 23:00:00+00:00,0.7478723769551954,0.6886961346825564,1.559997149923866,1.357274612693706
2024-02-08 00:00:00+00:00,0.7534289440193721,0.6913933456063643,1.5594109099723612,1.3621644136323379
2024-02-08 01:00:00+00:00,0.7304982645716492,0.6443898330188422,1.4635797319526826,1.2725621704020884
2024-02-08 02:00:00+00:00,0.7324878477828529,0.6492658131787233,1.4737950734089635,1.2920223257214052
2024-02-08 03:00:00+00:00,0.7306032944729014,0.6488288725089079,1.4675719880904157,1.2874562954836763
2024-02-08 04:00:00+00:00,0.7306956523632728,0.6470977240845409,1.4643330697259553,1.2798260557508458
2024-02-08 05:00:00+00:00,0.7283651772866206,0.6490806967218337,1.4627727707613452,1.2861408483775512
2024-02-08 06:00:00+00:00,0.7299160062303982,0.64873993175132,1.464562437433259,1.2866297810620255
2024-02-08 07:00:00+00:00,0.7303547362495512,0.6500539990185771,1.4649591617738102,1.2897251286246538
2024-02-08 08:00:00+00:00,0.7332774554787878,0.6476527341254377,1.475718044147761,1.2949251496449312
2024-02-08 09:00:00+00:00,0.7417848454389999,0.65492346741657,1.4914941554635417,1.308090171654607
2024-02-08 10:00:00+00:00,0.7405727504578974,0.6556154621916943,1.485658884049824,1.3079617702695496
2024-02-08 11:00:00+00:00,0.7398964083516617,0.6543266280353262,1.481070121535025,1.3018036569026816
2024-02-08 12:00:00+00:00,0.7407788260448999,0.6551650660340083,1.4826191875041286,1.3027548476898865
2024-02-08 13:00:00+00:00,0.7457328528703219,0.6408427169742276,1.5219071626971876,1.3116800651824565
2024-02-08 14:00:00+00:00,0.7417737743424951,0.6367379137880185,1.5445629945985861,1.3277987716569748
2024-02-08 15:00:00+00:00,0.7360820037269608,0.6332542816487586,1.5103905398920385,1.3089661993101114
2024-02-08 16:00:00+00:00,0.7461740851463662,0.652142425066091,1.5376705817488685,1.3226225373803127
2024-02-08 17:00:00+00:00,0.744131591156088,0.648401969946565,1.545112456847376,1.3221422804993805
2024-02-08 18:00:00+00:00,0.7408757389562222,0.648490999591768,1.5276480709704636,1.3260529925860547
2024-02-08 19:00:00+00:00,0.7369254799944338,0.6463323342406758,1.5384987863618844,1.3122917058726171
2024-02-08 20:00:00+00:00,0.7364687712488531,0.6459560010034934,1.5392958347805703,1.3110777284012718
2024-02-08 21:00:00+00:00,0.7355629758366817,0.6455807500094087,1.5270164352843136,1.3073081529252275
2024-02-08 22:00:00+00:00,0.7329259166931034,0.6429867109089324,1.5208608885799162,1.299591297669385
2024-02-08 23:00:00+00:00,0.7313147128601797,0.6398351861578285,1.5177543165092022,1.2905295126650655
2024-02-09 00:00:00+00:00,0.7304624562713992,0.638948935876228,1.509158746214616,1.2833178373011016
2024-02-09 01:00:00+00:00,0.731696340078548,0.6374726147039559,1.508434629251019,1.2843505176327061
